alphas,ensembling_test_accs,ensembling_test_losses,ensembling_train_accs,ensembling_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_test_accs,merging_test_losses,merging_train_accs,merging_train_losses,naive_test_accs,naive_test_losses,naive_train_accs,naive_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.2_test_accs,partial_merging_1.2_test_losses,partial_merging_1.2_train_accs,partial_merging_1.2_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.2_test_accs,partial_merging_REPAIR_1.2_test_losses,partial_merging_REPAIR_1.2_train_accs,partial_merging_REPAIR_1.2_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,3.088099e+29,1.0805615e+27,13.016924,1.7033011e+19,1.6779893e-07,7.2715853e+31,7.98023e+17,2.304945e-12,9.664659e+35,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,2.7447923e-06,7.1839e+22,7.98023e+17,1.0435118e-08,0.45000002,0.9886,0.037740536,0.9975167,0.008346553,0.9306,0.2501036,0.93405,0.22707927,0.8563,0.45337853,0.85393333,0.45369062,0.2486,0.99328333,0.021443475,0.9823,0.0551348,0.9933,0.021473099,0.9822,0.0552197,0.99328333,0.021444958,0.9823,0.05513198,0.9933,0.021465622,0.9822,0.055199414
2.5954265e-09,1.0435118e-08,9.664659e+35,7.073364e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,2.5225909e-18,7.1854027e+22,3.2497545e-09,1.1446837e+24,1.8376255e+37,5.2392223e+16,2.6302e+20,2.679963e+20,7.930946e+34,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,0.5,0.9885,0.037865162,0.99771667,0.00781164,0.9166,0.30627784,0.9198833,0.28048995,0.8235,0.540287,0.82061666,0.5420727,0.2078,0.99333334,0.021270132,0.9825,0.05328239,0.99328333,0.021218264,0.9822,0.053870626,0.9942,0.018714828,0.9834,0.05085648,0.9942333,0.018742966,0.9832,0.05072167
1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,2.4150642e-18,9.664659e+35,7.074107e+31,1.6676382e+19,2.7685506e+20,1.0547456e-08,6.913297e+28,0.0006194925,0.0006194925,2.5954265e-09,1.0435118e-08,9.664659e+35,7.0737354e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,0.55,0.9886,0.038275406,0.99798334,0.007375585,0.904,0.36336112,0.90826666,0.3301895,0.7968,0.62408966,0.79048336,0.62733746,0.1734,0.9932167,0.022109592,0.9835,0.05274684,0.9932167,0.021519698,0.9823,0.053584166,0.9949833,0.01648054,0.9845,0.047353532,0.9949667,0.01648636,0.9846,0.04738657
1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,4.2189797e-08,7.1839e+22,7.98023e+17,1.0435118e-08,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,0.6,0.9884,0.038959645,0.9982,0.007027997,0.8953,0.40487957,0.9008333,0.36677873,0.7759,0.70492786,0.7684,0.70829684,0.1374,0.99256665,0.023623634,0.984,0.053053714,0.9927667,0.022419168,0.9831,0.05384005,0.99553335,0.014627314,0.9854,0.044518504,0.99556667,0.014641395,0.9853,0.044476956
1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.4891896e-07,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.6005205e-12,0.00061970134,2.6302e+20,1.2848621e+31,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,0.65,0.9883,0.039908048,0.99825,0.006760522,0.8955,0.40255722,0.9006,0.3688547,0.758,0.78435594,0.75035,0.7852786,0.1899,0.9917833,0.025530562,0.9845,0.054105237,0.99216664,0.023637589,0.9836,0.054310277,0.99595,0.013080435,0.9855,0.042281378,0.99598336,0.013090048,0.9858,0.04220233
3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,2.5954265e-09,1.0435118e-08,9.664659e+35,7.074107e+31,1.8058766e+28,4.46526e+30,4.2189964e-08,6.913297e+28,7.09478e+22,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,4.1530813e-05,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,0.7,0.9883,0.041111387,0.99831665,0.006566713,0.9032,0.35905603,0.9080333,0.33197415,0.7531,0.84221375,0.7443,0.8402728,0.2886,0.9908,0.02759645,0.9845,0.055705965,0.9917667,0.025111353,0.9849,0.055130396,0.99645,0.01178269,0.9861,0.04056085,0.9964333,0.011792284,0.9862,0.040509
1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,2.6847824e-06,7.1839e+22,1.2760696e-08,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,0.75,0.9878,0.04256133,0.99845,0.0064420803,0.9191,0.2879024,0.92446667,0.26500183,0.7595,0.8362947,0.75175,0.8327194,0.496,0.99011666,0.029484086,0.9844,0.05731072,0.9910667,0.026590368,0.9847,0.05582208,0.9967667,0.010689305,0.9873,0.03928903,0.9967833,0.010698481,0.9873,0.03953266
4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3055426e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8375602e+37,0.00061970134,2.3359682e-18,1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,0.8,0.9871,0.044251043,0.9985667,0.00638423,0.9433,0.20546104,0.9486167,0.17719212,0.7835,0.7332395,0.78028333,0.72506225,0.7064,0.98965,0.030852314,0.984,0.058818776,0.99065,0.027916502,0.984,0.056874566,0.9970833,0.0097673545,0.9877,0.03842905,0.9970833,0.009776118,0.9875,0.03847992
8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.3372413e-10,1.12586755e+24,2.7685506e+20,1.06056985e-08,2.8175146e+20,4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3271599e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,0.85,0.9864,0.046175025,0.9985667,0.006393115,0.9631,0.12826699,0.9705333,0.097002484,0.8366,0.50941896,0.83856666,0.49788108,0.8677,0.9895,0.031550255,0.9839,0.059849877,0.99025,0.028898884,0.9834,0.058172196,0.9973,0.008994516,0.9882,0.03792017,0.9973,0.009012169,0.9884,0.03792913
2.0076142e+29,5.1042782e-08,2.8175146e+20,2.679963e+20,3.109483e-18,1.896907e+31,216096050000.0,7.0060067e+22,2.6403695e-06,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,1.0739124e-05,2.7204968e+23,8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,0.9,0.986,0.048328083,0.9985,0.0064713727,0.9778,0.07731825,0.98635,0.04127944,0.9258,0.23845646,0.92838335,0.21286374,0.9547,0.9898667,0.03141846,0.9837,0.06015012,0.9903167,0.029348731,0.9836,0.05876874,0.9975167,0.008346613,0.9886,0.03774149,0.9975333,0.00836042,0.9885,0.03767045
