alphas,ensembling_test_accs,ensembling_test_losses,ensembling_train_accs,ensembling_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_test_accs,merging_test_losses,merging_train_accs,merging_train_losses,naive_test_accs,naive_test_losses,naive_train_accs,naive_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.2_test_accs,partial_merging_1.2_test_losses,partial_merging_1.2_train_accs,partial_merging_1.2_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.2_test_accs,partial_merging_REPAIR_1.2_test_losses,partial_merging_REPAIR_1.2_train_accs,partial_merging_REPAIR_1.2_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,3.088099e+29,1.0805615e+27,13.016924,1.7033011e+19,1.6779893e-07,7.2715853e+31,7.98023e+17,2.304945e-12,9.664659e+35,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,2.7447923e-06,7.1839e+22,7.98023e+17,1.0435118e-08,0.45000002,0.9911,0.036076717,0.99995,0.00016918454,0.9745,0.14453639,0.98111665,0.09172436,0.9045,0.31412256,0.9124333,0.2870567,0.0923,0.99993336,0.00024137256,0.9892,0.045148663,0.99993336,0.00023603327,0.9894,0.045127455,0.99993336,0.00024150158,0.9892,0.04514723,0.99993336,0.00023392138,0.9894,0.045267675
2.5954265e-09,1.0435118e-08,9.664659e+35,7.073364e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,2.5225909e-18,7.1854027e+22,3.2497545e-09,1.1446837e+24,1.8376255e+37,5.2392223e+16,2.6302e+20,2.679963e+20,7.930946e+34,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,0.5,0.9912,0.036062893,0.99995,0.0001680251,0.9734,0.14799245,0.98081666,0.09386656,0.9005,0.33465642,0.90798336,0.30537248,0.0848,0.99993336,0.00024567303,0.9895,0.044521376,0.99993336,0.0002292217,0.9895,0.044922404,0.99993336,0.00022481612,0.9893,0.043433364,0.99993336,0.00021720333,0.9893,0.043539975
1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,2.4150642e-18,9.664659e+35,7.074107e+31,1.6676382e+19,2.7685506e+20,1.0547456e-08,6.913297e+28,0.0006194925,0.0006194925,2.5954265e-09,1.0435118e-08,9.664659e+35,7.0737354e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,0.55,0.9911,0.03625528,0.99995,0.00016788996,0.9742,0.14293602,0.98195,0.08691881,0.9021,0.3310302,0.9099,0.29947647,0.0921,0.99993336,0.0002656681,0.9893,0.04442183,0.99995,0.00024016308,0.9895,0.04503519,0.99993336,0.00021131271,0.9896,0.04188662,0.99993336,0.00020630164,0.9895,0.041955248
1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,4.2189797e-08,7.1839e+22,7.98023e+17,1.0435118e-08,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,0.6,0.9912,0.036660522,0.99995,0.00016881856,0.9762,0.13050443,0.9841,0.072023794,0.91,0.3019461,0.91763335,0.26815307,0.1661,0.99995,0.00030448101,0.9896,0.044652596,0.99995,0.00027588394,0.9896,0.045544013,0.99993336,0.00020055295,0.9897,0.04049472,0.99993336,0.00019692813,0.99,0.040432256
1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.4891896e-07,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.6005205e-12,0.00061970134,2.6302e+20,1.2848621e+31,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,0.65,0.9904,0.03729052,0.99995,0.0001708919,0.9787,0.11398234,0.98716664,0.05363812,0.9239,0.25125158,0.93115,0.21449271,0.3778,0.99993336,0.0003645353,0.9897,0.04494578,0.99995,0.00033847292,0.9898,0.046101794,0.99993336,0.00019162001,0.99,0.039281227,0.99993336,0.00018687543,0.9901,0.039211284
3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,2.5954265e-09,1.0435118e-08,9.664659e+35,7.074107e+31,1.8058766e+28,4.46526e+30,4.2189964e-08,6.913297e+28,7.09478e+22,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,4.1530813e-05,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,0.7,0.9904,0.038148653,0.99995,0.0001742385,0.9814,0.09675941,0.9910333,0.035012975,0.9409,0.18754248,0.9504333,0.14717688,0.519,0.9999,0.0004420375,0.9894,0.045198224,0.99986666,0.00041835214,0.9898,0.046856306,0.99993336,0.00018462633,0.9901,0.038241718,0.99993336,0.00018109081,0.9903,0.03811336
1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,2.6847824e-06,7.1839e+22,1.2760696e-08,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,0.75,0.9902,0.039221633,0.99995,0.00017904791,0.9842,0.08088572,0.99471664,0.019428555,0.9628,0.125772,0.9723667,0.0825375,0.6594,0.99988335,0.0005323531,0.9898,0.045520727,0.99981666,0.0005252481,0.9897,0.047693916,0.99993336,0.00017896533,0.9903,0.03739161,0.99993336,0.00017599785,0.9904,0.037115775
4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3055426e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8375602e+37,0.00061970134,2.3359682e-18,1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,0.8,0.9902,0.04048913,0.99995,0.00018558496,0.9862,0.068213776,0.99696666,0.0086739445,0.9782,0.08428285,0.9880667,0.03761288,0.7913,0.99981666,0.00063218334,0.9895,0.04597627,0.99975,0.00063482235,0.9896,0.04851814,0.99995,0.00017461505,0.9906,0.036738425,0.99995,0.00017056495,0.9906,0.03652326
8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.3372413e-10,1.12586755e+24,2.7685506e+20,1.06056985e-08,2.8175146e+20,4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3271599e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,0.85,0.99,0.041935913,0.99995,0.0001942129,0.9874,0.058495153,0.99885,0.0027650704,0.984,0.06307895,0.99543333,0.013262481,0.8899,0.99981666,0.0007161403,0.9892,0.046370026,0.9997333,0.00074065273,0.9895,0.048850343,0.99995,0.00017126386,0.9906,0.03630189,0.99995,0.00016817918,0.9908,0.03598877
2.0076142e+29,5.1042782e-08,2.8175146e+20,2.679963e+20,3.109483e-18,1.896907e+31,216096050000.0,7.0060067e+22,2.6403695e-06,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,1.0739124e-05,2.7204968e+23,8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,0.9,0.9898,0.04355476,0.99995,0.00020541975,0.9887,0.052076977,0.99981666,0.00073945423,0.9868,0.052203342,0.999,0.0030498728,0.9653,0.99981666,0.0007731156,0.9893,0.04667257,0.99975,0.00080830697,0.9895,0.049226396,0.99995,0.00016921076,0.9911,0.03608237,0.99995,0.00016521559,0.991,0.03576406
