alphas,ensembling_test_accs,ensembling_test_losses,ensembling_train_accs,ensembling_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_test_accs,merging_test_losses,merging_train_accs,merging_train_losses,naive_test_accs,naive_test_losses,naive_train_accs,naive_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.2_test_accs,partial_merging_1.2_test_losses,partial_merging_1.2_train_accs,partial_merging_1.2_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.2_test_accs,partial_merging_REPAIR_1.2_test_losses,partial_merging_REPAIR_1.2_train_accs,partial_merging_REPAIR_1.2_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,3.088099e+29,1.0805615e+27,13.016924,1.7033011e+19,1.6779893e-07,7.2715853e+31,7.98023e+17,2.304945e-12,9.664659e+35,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,2.7447923e-06,7.1839e+22,7.98023e+17,1.0435118e-08,0.45000002,0.9891,0.02996307,0.99845,0.007425768,0.9704,0.105717175,0.9716833,0.08882597,0.9627,0.119396545,0.96445,0.109118044,0.4927,0.99731666,0.010781464,0.9869,0.04144681,0.9973,0.010783971,0.9869,0.041466605,0.99731666,0.010781975,0.987,0.04145265,0.99726665,0.010777701,0.9868,0.04145819
2.5954265e-09,1.0435118e-08,9.664659e+35,7.073364e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,2.5225909e-18,7.1854027e+22,3.2497545e-09,1.1446837e+24,1.8376255e+37,5.2392223e+16,2.6302e+20,2.679963e+20,7.930946e+34,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,0.5,0.9895,0.029689822,0.99841666,0.0073680254,0.9703,0.1077264,0.97115,0.09190608,0.9612,0.12344598,0.9631,0.113813676,0.4545,0.99738336,0.010501124,0.9872,0.03947029,0.9974,0.01046552,0.9871,0.039483838,0.9975833,0.010042183,0.9874,0.03918782,0.99755,0.010057085,0.9873,0.039219216
1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,2.4150642e-18,9.664659e+35,7.074107e+31,1.6676382e+19,2.7685506e+20,1.0547456e-08,6.913297e+28,0.0006194925,0.0006194925,2.5954265e-09,1.0435118e-08,9.664659e+35,7.0737354e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,0.55,0.9895,0.029584255,0.99841666,0.00735741,0.9697,0.10530147,0.97211665,0.08908428,0.962,0.12088398,0.9633833,0.111168884,0.476,0.9975,0.01048787,0.9874,0.038056526,0.99735,0.01047489,0.9873,0.038121656,0.9978,0.009428875,0.9876,0.03722941,0.9978,0.009422777,0.9877,0.037393127
1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,4.2189797e-08,7.1839e+22,7.98023e+17,1.0435118e-08,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,0.6,0.99,0.029643798,0.99841666,0.0073939683,0.9715,0.097664334,0.97428334,0.08073885,0.9638,0.11230255,0.96598333,0.10153719,0.5504,0.99733335,0.010645774,0.9874,0.03699884,0.99721664,0.010733078,0.9874,0.03736538,0.99791664,0.008924342,0.9881,0.03552312,0.9979,0.008929996,0.9881,0.03546654
1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.4891896e-07,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.6005205e-12,0.00061970134,2.6302e+20,1.2848621e+31,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,0.65,0.99,0.029866967,0.99833333,0.007478964,0.9744,0.087456495,0.97723335,0.06913343,0.9675,0.09936883,0.97071666,0.086790144,0.6712,0.9971833,0.010912583,0.9878,0.03615217,0.99698335,0.01105825,0.9876,0.03650772,0.99806666,0.008507183,0.9888,0.034065854,0.99805,0.008507619,0.9889,0.034136064
3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,2.5954265e-09,1.0435118e-08,9.664659e+35,7.074107e+31,1.8058766e+28,4.46526e+30,4.2189964e-08,6.913297e+28,7.09478e+22,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,4.1530813e-05,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,0.7,0.9901,0.030255279,0.99835,0.0076150466,0.978,0.07638757,0.98148334,0.05531879,0.9722,0.08415619,0.9763833,0.06947248,0.8015,0.99696666,0.011226593,0.9885,0.035566937,0.99668336,0.01147143,0.9876,0.03612496,0.99815,0.008171327,0.989,0.03284408,0.9981167,0.008175847,0.9891,0.032840583
1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,2.6847824e-06,7.1839e+22,1.2760696e-08,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,0.75,0.9903,0.030815046,0.99835,0.007806442,0.9807,0.0653892,0.98506665,0.042387113,0.9774,0.069599316,0.98191667,0.052365944,0.9046,0.9968,0.011546318,0.9885,0.03518877,0.9964833,0.011860709,0.9878,0.035756003,0.9982167,0.007900267,0.9889,0.031841528,0.9982167,0.007893092,0.9889,0.031862527
4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3055426e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8375602e+37,0.00061970134,2.3359682e-18,1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,0.8,0.9898,0.03155798,0.99833333,0.0080593135,0.9826,0.05564649,0.9893,0.030514045,0.9809,0.057335947,0.98726666,0.03726726,0.9546,0.99666667,0.011848812,0.9887,0.034848385,0.99635,0.0122863855,0.9878,0.035554826,0.9983,0.0076892464,0.9891,0.031033974,0.9983,0.0076847435,0.9892,0.03099362
8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.3372413e-10,1.12586755e+24,2.7685506e+20,1.06056985e-08,2.8175146e+20,4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3271599e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,0.85,0.9896,0.032500304,0.9982333,0.008382252,0.9843,0.047706787,0.9925,0.021501759,0.9843,0.04796775,0.99155,0.025389344,0.9768,0.99661666,0.012089823,0.9889,0.03457591,0.9962,0.012581548,0.9878,0.035424117,0.99838334,0.007532471,0.9889,0.030407796,0.99833333,0.0075328425,0.9888,0.030434938
2.0076142e+29,5.1042782e-08,2.8175146e+20,2.679963e+20,3.109483e-18,1.896907e+31,216096050000.0,7.0060067e+22,2.6403695e-06,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,1.0739124e-05,2.7204968e+23,8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,0.9,0.9895,0.033660445,0.9982,0.008786992,0.9867,0.041609578,0.9952,0.015105595,0.987,0.041346174,0.99475,0.017040012,0.9847,0.99645,0.012234419,0.989,0.034409903,0.9960833,0.012735694,0.9881,0.03520312,0.99845,0.0074240426,0.9891,0.029964225,0.9984667,0.007425378,0.9892,0.029982302
