alphas,ensembling_test_accs,ensembling_test_losses,ensembling_train_accs,ensembling_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_test_accs,merging_test_losses,merging_train_accs,merging_train_losses,naive_test_accs,naive_test_losses,naive_train_accs,naive_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.2_test_accs,partial_merging_1.2_test_losses,partial_merging_1.2_train_accs,partial_merging_1.2_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.2_test_accs,partial_merging_REPAIR_1.2_test_losses,partial_merging_REPAIR_1.2_train_accs,partial_merging_REPAIR_1.2_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,3.088099e+29,1.0805615e+27,13.016924,1.7033011e+19,1.6779893e-07,7.2715853e+31,7.98023e+17,2.304945e-12,9.664659e+35,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,2.7447923e-06,7.1839e+22,7.98023e+17,1.0435118e-08,0.45000002,0.9911,0.031726323,0.99985,0.0008974938,0.9656,0.14761296,0.9690167,0.12850451,0.8774,0.3731008,0.876,0.3752501,0.172,0.99976665,0.001508771,0.9879,0.04145061,0.99976665,0.001499772,0.9883,0.04135092,0.99976665,0.0015085592,0.9878,0.041454542,0.99976665,0.0015073442,0.9884,0.04127565
2.5954265e-09,1.0435118e-08,9.664659e+35,7.073364e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,2.5225909e-18,7.1854027e+22,3.2497545e-09,1.1446837e+24,1.8376255e+37,5.2392223e+16,2.6302e+20,2.679963e+20,7.930946e+34,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,0.5,0.9909,0.03216735,0.99983335,0.0008978111,0.9658,0.15786083,0.9679833,0.13543428,0.8746,0.38198155,0.8726,0.38608348,0.1767,0.99975,0.0015037077,0.9881,0.038773175,0.99978334,0.0014668204,0.9887,0.038873587,0.99981666,0.0013473639,0.9883,0.039038185,0.99976665,0.0013379109,0.9887,0.038943246
1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,2.4150642e-18,9.664659e+35,7.074107e+31,1.6676382e+19,2.7685506e+20,1.0547456e-08,6.913297e+28,0.0006194925,0.0006194925,2.5954265e-09,1.0435118e-08,9.664659e+35,7.0737354e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,0.55,0.9902,0.032897115,0.99986666,0.00090758945,0.9657,0.16008928,0.96896666,0.13090318,0.8789,0.36852074,0.8775333,0.37195435,0.2029,0.99976665,0.0016338927,0.989,0.036943268,0.99975,0.0015595566,0.9887,0.037370298,0.99978334,0.0012233175,0.9892,0.036981534,0.99976665,0.0012181248,0.9893,0.03690422
1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,4.2189797e-08,7.1839e+22,7.98023e+17,1.0435118e-08,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,0.6,0.9904,0.033920538,0.99985,0.0009271217,0.9671,0.15248631,0.9713,0.11624873,0.8924,0.33459592,0.8903667,0.33588323,0.2556,0.99971664,0.0018902615,0.9895,0.0360023,0.9996833,0.0017643591,0.9895,0.036510006,0.99978334,0.0011277338,0.9899,0.03527893,0.9998,0.0011223087,0.9898,0.035224833
1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.4891896e-07,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.6005205e-12,0.00061970134,2.6302e+20,1.2848621e+31,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,0.65,0.9896,0.03524878,0.99981666,0.0009570906,0.9694,0.13481125,0.9757,0.0935953,0.9099,0.28511068,0.90896666,0.28158167,0.3865,0.99953336,0.0022422818,0.9891,0.035547543,0.9995,0.0020913575,0.9896,0.036458958,0.9998,0.001054303,0.9899,0.033910528,0.9998,0.0010459994,0.99,0.033916805
3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,2.5954265e-09,1.0435118e-08,9.664659e+35,7.074107e+31,1.8058766e+28,4.46526e+30,4.2189964e-08,6.913297e+28,7.09478e+22,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,4.1530813e-05,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,0.7,0.9891,0.03689199,0.99981666,0.0009986864,0.9738,0.11492357,0.9810333,0.06751426,0.9315,0.22478925,0.92983335,0.21331158,0.5408,0.99938333,0.0026700823,0.9894,0.035487976,0.9993167,0.0024915673,0.9895,0.036484145,0.99981666,0.0009979048,0.9902,0.032869212,0.99981666,0.0009944272,0.9903,0.032917835
1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,2.6847824e-06,7.1839e+22,1.2760696e-08,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,0.75,0.9887,0.038845398,0.99981666,0.0010538028,0.9791,0.09513773,0.9863833,0.042818956,0.9499,0.16179764,0.95225,0.13801686,0.6722,0.9992,0.0031340262,0.9894,0.035697263,0.99913335,0.0029751442,0.9893,0.03700967,0.99983335,0.000955867,0.9907,0.032141242,0.99981666,0.0009503361,0.9906,0.032086916
4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3055426e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8375602e+37,0.00061970134,2.3359682e-18,1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,0.8,0.9882,0.041091967,0.99981666,0.0011253265,0.9821,0.07903366,0.9920167,0.02316865,0.9681,0.10776513,0.974,0.07023229,0.7772,0.99901664,0.0035824499,0.9893,0.035817154,0.9989833,0.0034412518,0.9888,0.037411753,0.99983335,0.0009259155,0.9909,0.0317122,0.99985,0.0009207317,0.9908,0.031892974
8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.3372413e-10,1.12586755e+24,2.7685506e+20,1.06056985e-08,2.8175146e+20,4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3271599e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,0.85,0.9881,0.04362016,0.99981666,0.0012175327,0.9835,0.066180825,0.99605,0.010795186,0.9786,0.07358964,0.99065,0.027323823,0.848,0.9988667,0.0039548744,0.9893,0.036076628,0.99885,0.0038008592,0.9896,0.037901133,0.99985,0.0009067482,0.9913,0.031570017,0.99985,0.00090123183,0.9914,0.03174333
2.0076142e+29,5.1042782e-08,2.8175146e+20,2.679963e+20,3.109483e-18,1.896907e+31,216096050000.0,7.0060067e+22,2.6403695e-06,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,1.0739124e-05,2.7204968e+23,8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,0.9,0.9878,0.046432447,0.99978334,0.0013366131,0.9853,0.058238775,0.9986,0.0046370532,0.9836,0.057421055,0.99725,0.00889873,0.9604,0.99876666,0.0041766404,0.9889,0.036482543,0.99868333,0.004055128,0.9895,0.03827414,0.99985,0.0008974596,0.9911,0.03172479,0.99983335,0.00089304335,0.991,0.031903673
1.8469877e+25,2.6175843e-12,2.7204968e+23,0.0006194925,4.6131596e-08,3.2986348e-18,6.4891896e-07,1.8058766e+28,2.3376713e-18,2.6245304e-09,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376898e+37,1.9363069e+31,2.0076142e+29,5.1042782e-08,2.8175146e+20,2.679963e+20,3.109483e-18,1.896907e+31,216096050000.0,7.0060067e+22,2.6403695e-06,0.95,0.9869,0.049545072,0.99978334,0.0014913335,0.9861,0.054172672,0.9995,0.002221142,0.9862,0.052090276,0.9994,0.0029858688,0.9839,0.99873334,0.0042304453,0.9889,0.03689675,0.99868333,0.0040838416,0.9894,0.03863761,0.99983335,0.00089780975,0.9909,0.0321639,0.99981666,0.00088941946,0.991,0.03252749
