alphas,ensembling_test_accs,ensembling_test_losses,ensembling_train_accs,ensembling_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_test_accs,merging_test_losses,merging_train_accs,merging_train_losses,naive_test_accs,naive_test_losses,naive_train_accs,naive_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.2_test_accs,partial_merging_1.2_test_losses,partial_merging_1.2_train_accs,partial_merging_1.2_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.2_test_accs,partial_merging_REPAIR_1.2_test_losses,partial_merging_REPAIR_1.2_train_accs,partial_merging_REPAIR_1.2_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,3.088099e+29,1.0805615e+27,13.016924,1.7033011e+19,1.6779893e-07,7.2715853e+31,7.98023e+17,2.304945e-12,9.664659e+35,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,2.7447923e-06,7.1839e+22,7.98023e+17,1.0435118e-08,0.45000002,0.9884,0.0396729,0.99655,0.011256101,0.9511,0.17091736,0.953,0.15350918,0.918,0.25493163,0.9194833,0.24414414,0.1738,0.99481666,0.016995119,0.9833,0.05446691,0.99475,0.017035887,0.9833,0.05445315,0.99481666,0.016996728,0.9833,0.054462235,0.99483335,0.017041333,0.9834,0.05459507
2.5954265e-09,1.0435118e-08,9.664659e+35,7.073364e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,2.5225909e-18,7.1854027e+22,3.2497545e-09,1.1446837e+24,1.8376255e+37,5.2392223e+16,2.6302e+20,2.679963e+20,7.930946e+34,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,0.5,0.9879,0.0395863,0.99668336,0.011156876,0.9485,0.17713523,0.95098335,0.16041888,0.9146,0.26109463,0.9173833,0.25080228,0.1499,0.9948,0.01733911,0.9836,0.05282661,0.99475,0.017062616,0.9835,0.052984834,0.9952,0.015742024,0.9837,0.05135161,0.99513334,0.015758345,0.9836,0.051290337
1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,2.4150642e-18,9.664659e+35,7.074107e+31,1.6676382e+19,2.7685506e+20,1.0547456e-08,6.913297e+28,0.0006194925,0.0006194925,2.5954265e-09,1.0435118e-08,9.664659e+35,7.0737354e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,0.55,0.9881,0.039780885,0.99675,0.011139064,0.9497,0.17383343,0.95305,0.15541168,0.918,0.25321993,0.9191,0.24302204,0.1474,0.9942167,0.018756755,0.9832,0.052828036,0.99446666,0.01793901,0.9839,0.05233587,0.9953333,0.014698103,0.9842,0.048672188,0.9953833,0.0147168115,0.984,0.04856123
1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,4.2189797e-08,7.1839e+22,7.98023e+17,1.0435118e-08,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,0.6,0.988,0.040254917,0.9967667,0.011203081,0.9525,0.1625339,0.9571,0.14095835,0.9244,0.23301604,0.9257333,0.22201994,0.1854,0.99335,0.020967888,0.9837,0.054104775,0.99375,0.019323694,0.9841,0.05271095,0.99555,0.013831671,0.9851,0.046381958,0.9956333,0.013811955,0.9852,0.046422012
1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.4891896e-07,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.6005205e-12,0.00061970134,2.6302e+20,1.2848621e+31,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,0.65,0.9874,0.04100714,0.99685,0.011351627,0.9574,0.1442828,0.9630167,0.12172761,0.9344,0.20474456,0.9361,0.19134694,0.2508,0.9921833,0.023800597,0.9833,0.056194838,0.99301666,0.021255063,0.9846,0.05353223,0.99583334,0.013121595,0.9863,0.044462755,0.99583334,0.013142626,0.9862,0.04456567
3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,2.5954265e-09,1.0435118e-08,9.664659e+35,7.074107e+31,1.8058766e+28,4.46526e+30,4.2189964e-08,6.913297e+28,7.09478e+22,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,4.1530813e-05,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,0.7,0.9871,0.0420381,0.9967833,0.011589887,0.9642,0.122692,0.96971667,0.09815274,0.9448,0.17256707,0.94771665,0.15540734,0.345,0.99093336,0.027014177,0.9826,0.058700446,0.99238336,0.023367291,0.9834,0.05498897,0.99605,0.012538636,0.9865,0.042895775,0.9960667,0.01254787,0.9867,0.04291955
1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,2.6847824e-06,7.1839e+22,1.2760696e-08,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,0.75,0.9862,0.043350104,0.99665,0.011925962,0.9709,0.10109569,0.9759,0.07504862,0.9527,0.13996813,0.95986664,0.118964896,0.4741,0.9895833,0.030411487,0.9818,0.061305307,0.9915,0.025547974,0.9832,0.05634796,0.99628335,0.012072712,0.9874,0.041649334,0.99628335,0.012079337,0.9873,0.041604884
4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3055426e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8375602e+37,0.00061970134,2.3359682e-18,1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,0.8,0.9862,0.044946022,0.99656665,0.012371418,0.9771,0.082611874,0.98195,0.054315202,0.9641,0.10963053,0.971,0.085815854,0.6737,0.9884833,0.03364569,0.9812,0.06386293,0.9906167,0.027645925,0.983,0.057720214,0.99645,0.011706625,0.9879,0.040709063,0.9963667,0.011724185,0.9878,0.04067487
8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.3372413e-10,1.12586755e+24,2.7685506e+20,1.06056985e-08,2.8175146e+20,4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3271599e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,0.85,0.9863,0.046829823,0.99628335,0.012941965,0.9808,0.06945515,0.98715,0.03812047,0.9742,0.08433065,0.9805667,0.057867713,0.8671,0.98755,0.036344055,0.9812,0.06595909,0.99016666,0.029535891,0.9825,0.058724765,0.99653333,0.011438301,0.9883,0.040046234,0.9964833,0.01143547,0.9883,0.04003749
2.0076142e+29,5.1042782e-08,2.8175146e+20,2.679963e+20,3.109483e-18,1.896907e+31,216096050000.0,7.0060067e+22,2.6403695e-06,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,1.0739124e-05,2.7204968e+23,8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,0.9,0.9857,0.04901043,0.99598336,0.013658252,0.9837,0.06040949,0.99085,0.026324833,0.9808,0.066561244,0.9877333,0.03653488,0.9541,0.9870333,0.03809419,0.9806,0.06733217,0.98975,0.030676043,0.9824,0.05961731,0.99653333,0.011258359,0.9885,0.039674614,0.9966,0.011265938,0.9883,0.03969611
