alphas,ensembling_test_accs,ensembling_test_losses,ensembling_train_accs,ensembling_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_test_accs,merging_test_losses,merging_train_accs,merging_train_losses,naive_test_accs,naive_test_losses,naive_train_accs,naive_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.2_test_accs,partial_merging_1.2_test_losses,partial_merging_1.2_train_accs,partial_merging_1.2_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.2_test_accs,partial_merging_REPAIR_1.2_test_losses,partial_merging_REPAIR_1.2_train_accs,partial_merging_REPAIR_1.2_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,3.088099e+29,1.0805615e+27,13.016924,1.7033011e+19,1.6779893e-07,7.2715853e+31,7.98023e+17,2.304945e-12,9.664659e+35,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,2.7447923e-06,7.1839e+22,7.98023e+17,1.0435118e-08,0.45000002,0.9929,0.031356107,1.0,1.8529206e-05,0.9862,0.07191495,0.99366665,0.022809422,0.9571,0.16262694,0.9608167,0.1403696,0.1036,1.0,3.1411426e-05,0.9923,0.03233194,1.0,3.0391153e-05,0.9918,0.03227921,1.0,3.1358013e-05,0.9923,0.03234034,1.0,3.0022467e-05,0.9917,0.032351684
2.5954265e-09,1.0435118e-08,9.664659e+35,7.073364e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,2.5225909e-18,7.1854027e+22,3.2497545e-09,1.1446837e+24,1.8376255e+37,5.2392223e+16,2.6302e+20,2.679963e+20,7.930946e+34,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.60052e-12,0.00061970134,2.6302e+20,1.2848621e+31,0.5,0.9929,0.031593893,1.0,1.8316572e-05,0.986,0.07311459,0.99325,0.024864728,0.9555,0.16741072,0.9593,0.14647844,0.1261,1.0,3.118716e-05,0.9919,0.031868827,1.0,2.875417e-05,0.9921,0.03227216,1.0,2.810963e-05,0.9923,0.031930566,1.0,2.7050753e-05,0.992,0.032001343
1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,2.4150642e-18,9.664659e+35,7.074107e+31,1.6676382e+19,2.7685506e+20,1.0547456e-08,6.913297e+28,0.0006194925,0.0006194925,2.5954265e-09,1.0435118e-08,9.664659e+35,7.0737354e+31,1.8058766e+28,4.46526e+30,2.744803e-06,6.913297e+28,7.09478e+22,0.55,0.9929,0.031905394,1.0,1.8228897e-05,0.9862,0.07167742,0.99361664,0.02304092,0.9585,0.15986043,0.96135,0.13757157,0.1749,1.0,3.341883e-05,0.9921,0.03160045,1.0,2.917046e-05,0.9924,0.032250706,1.0,2.5582907e-05,0.9924,0.031614367,1.0,2.4871859e-05,0.9923,0.03167333
1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,4.5926617e+24,7.930946e+34,1.8056953e+28,13.016924,2.6915513e+20,4.2189797e-08,7.1839e+22,7.98023e+17,1.0435118e-08,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,0.00017087237,7.1839e+22,1.2760696e-08,0.6,0.9927,0.032290917,1.0,1.8261468e-05,0.9872,0.06742228,0.9945167,0.01854187,0.9623,0.14180468,0.96685,0.11591434,0.184,1.0,3.764642e-05,0.9923,0.0314608,1.0,3.1332744e-05,0.9926,0.0324238,1.0,2.3635486e-05,0.9927,0.031371623,1.0,2.2875627e-05,0.9928,0.031387806
1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.4891896e-07,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,3.109478e-18,0.0006194925,4.1944272e+21,3.2497545e-09,7.0060067e+22,3.6005205e-12,0.00061970134,2.6302e+20,1.2848621e+31,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8378201e+37,0.00061970134,2.3359682e-18,0.65,0.9926,0.032750368,1.0,1.8414346e-05,0.988,0.06171474,0.99595,0.0122403605,0.9694,0.11771166,0.9746,0.08673611,0.2102,1.0,4.383177e-05,0.9925,0.03145509,1.0,3.503906e-05,0.9926,0.032735728,1.0,2.2138178e-05,0.993,0.031202018,1.0,2.1586282e-05,0.9929,0.031243443
3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,2.5954265e-09,1.0435118e-08,9.664659e+35,7.074107e+31,1.8058766e+28,4.46526e+30,4.2189964e-08,6.913297e+28,7.09478e+22,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,4.1530813e-05,1.12586755e+24,2.7685506e+20,1.724815e-07,2.8175146e+20,0.7,0.9924,0.033284564,1.0,1.8692774e-05,0.9886,0.055507325,0.99765,0.0066202017,0.9762,0.09283265,0.98285,0.05649827,0.3815,1.0,5.134395e-05,0.9925,0.031526856,1.0,3.8728427e-05,0.9925,0.0331133,1.0,2.0964952e-05,0.993,0.031101147,1.0,2.0329386e-05,0.9931,0.031037802
1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,1.1966277e+22,1.2848621e+31,7.930946e+34,1.8056953e+28,3365.9626,1.0900252e+27,2.6847824e-06,7.1839e+22,1.2760696e-08,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,6.5546457e-10,2.7204968e+23,0.75,0.9924,0.03389606,1.0,1.910803e-05,0.9901,0.04991149,0.99908334,0.0027610532,0.9816,0.07160197,0.9903,0.030878874,0.636,1.0,5.9405815e-05,0.9922,0.0317231,1.0,4.3722357e-05,0.9925,0.033582706,1.0,2.0081947e-05,0.9929,0.031064585,1.0,1.9700212e-05,0.9931,0.03105823
4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3055426e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,1.6245716e+19,7.09478e+22,0.0006194925,1.896907e+31,216096050000.0,4.5442745e+30,1.8375602e+37,0.00061970134,2.3359682e-18,1.6703862e-07,2.8175146e+20,7.09478e+22,7.0975523e+22,4.1573955e+21,1.5152714e+19,7.0060067e+22,1.8376252e+37,1.9363069e+31,0.8,0.9926,0.03458896,1.0,1.9677535e-05,0.9909,0.045374185,0.9996667,0.0008642192,0.986,0.055939816,0.9954,0.0130687775,0.7827,1.0,6.7655776e-05,0.9921,0.03201228,1.0,4.7289384e-05,0.9926,0.03404927,1.0,1.9379513e-05,0.993,0.031095361,1.0,1.9164107e-05,0.9931,0.031047544
8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,1.8254179e+31,1.2760696e-08,1.0435118e-08,3.2986348e-18,6.3372413e-10,1.12586755e+24,2.7685506e+20,1.06056985e-08,2.8175146e+20,4.009435e-08,2.7204968e+23,1.2760696e-08,10382.533,0.00061970035,1.3271599e+19,1.8058766e+28,2.7685506e+20,2.0417113e-07,0.85,0.9924,0.03536724,1.0,2.0426844e-05,0.9916,0.042134505,0.9999833,0.00019608068,0.9887,0.04553944,0.9986,0.0036001115,0.8959,0.9999833,7.4793665e-05,0.9922,0.032401912,1.0,5.013789e-05,0.9924,0.034709625,1.0,1.8880728e-05,0.9927,0.031182162,1.0,1.8437579e-05,0.9929,0.031078849
2.0076142e+29,5.1042782e-08,2.8175146e+20,2.679963e+20,3.109483e-18,1.896907e+31,216096050000.0,7.0060067e+22,2.6403695e-06,3.299426e-18,2.3359682e-18,1.2848621e+31,1.1989008e+22,1.8179264e+31,13242039000.0,2.6915513e+20,1.0739124e-05,2.7204968e+23,8.295456e+17,1.9363069e+31,2.3359682e-18,2.304945e-12,7.229877e+31,7.7135367e+31,3365.9626,2.6915513e+20,2.5323736e-12,0.9,0.9922,0.036232226,1.0,2.1392081e-05,0.9921,0.039903447,1.0,5.6180557e-05,0.9905,0.039202858,0.99993336,0.0005127177,0.9794,0.9999833,7.955175e-05,0.9923,0.032780614,1.0,5.219685e-05,0.9925,0.035171878,1.0,1.8532592e-05,0.9929,0.031352848,1.0,1.8227129e-05,0.9929,0.03132896
